LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,image_9.stopped,polygon_6.stopped,image_10.stopped,image_11.stopped,image_12.stopped,polygon_7.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_5,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.053770799999256,,,,48.04677240000001,48.053770799999256,48.053770799999256,48.053770799999256,48.34167519999937,48.34219469999971,48.37203939999927,48.37203939999927,48.37203939999927,,,,48.65460269999949,48.354397099999915,48.354397099999915,48.354397099999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66879189999963,,,,48.654980699999214,48.66879189999963,48.66879189999963,48.66879189999963,48.95473949999996,48.95499439999912,48.96864379999988,48.96864379999988,48.96864379999988,49.26884059999975,49.26884059999975,49.26884059999975,49.25474969999959,48.96864379999988,48.96864379999988,48.96864379999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.26884059999975,,,,49.255129499999384,49.26884059999975,49.26884059999975,49.26884059999975,49.5546977999993,49.55494989999988,49.56882079999923,49.56882079999923,49.56882079999923,49.86866429999918,49.86866429999918,49.86866429999918,49.854769399999896,49.56882079999923,49.56882079999923,49.56882079999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.86866429999918,,,,49.85514889999922,49.86866429999918,49.86866429999918,49.86866429999918,50.15483989999939,50.155092399999376,50.16879209999934,50.16879209999934,50.16879209999934,50.46891069999947,50.46891069999947,50.46891069999947,50.45475499999975,50.16879209999934,50.16879209999934,50.16879209999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.46891069999947,,,,50.45513629999914,50.46891069999947,50.46891069999947,50.46891069999947,50.75460369999928,50.75485570000001,50.76885409999977,50.76885409999977,50.76885409999977,,,,51.05980189999991,50.76885409999977,50.76885409999977,50.76885409999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07044959999985,,,,51.06075729999975,51.07044959999985,51.07044959999985,51.07044959999985,51.35526140000002,51.35555029999978,51.36902699999973,51.36902699999973,51.36902699999973,51.66888029999973,51.66888029999973,51.66888029999973,51.65520539999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.66888029999973,,,,51.65563629999997,51.66888029999973,51.66888029999973,51.66888029999973,51.955141999999796,51.95543289999932,51.96877509999922,51.96877509999922,51.96877509999922,52.26900449999994,52.26900449999994,52.26900449999994,52.25506629999927,51.96877509999922,51.96877509999922,51.96877509999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.26900449999994,,,,52.25550479999947,52.26900449999994,52.26900449999994,52.26900449999994,52.555279499999415,52.555567899999915,52.568881399999555,52.568881399999555,52.568881399999555,52.86888219999946,52.86888219999946,52.86888219999946,52.85534859999916,52.568881399999555,52.568881399999555,52.568881399999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86888219999946,,,,52.85578429999987,52.86888219999946,52.86888219999946,52.86888219999946,53.15519999999924,53.15549059999921,53.16894239999965,53.16894239999965,53.16894239999965,53.46888279999985,53.46888279999985,53.46888279999985,53.45511819999956,53.16894239999965,53.16894239999965,53.16894239999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46888279999985,,,,53.45555249999961,53.46888279999985,53.46888279999985,53.46888279999985,53.755264699999316,53.75555329999952,53.76892329999919,53.76892329999919,53.76892329999919,54.06891489999998,54.06891489999998,54.06891489999998,54.05502679999972,53.76892329999919,53.76892329999919,53.76892329999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06891489999998,,,,54.05546400000003,54.06891489999998,54.06891489999998,54.06891489999998,54.35458699999981,54.35484289999931,54.368766499999765,54.368766499999765,54.368766499999765,54.6688323999997,54.6688323999997,54.6688323999997,54.65471199999956,54.368766499999765,54.368766499999765,54.368766499999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6688323999997,,,,54.65509329999986,54.6688323999997,54.6688323999997,54.6688323999997,54.954789499999606,54.95504169999913,54.968692099999316,54.968692099999316,54.968692099999316,55.268776799999614,55.268776799999614,55.268776799999614,55.25473299999976,54.968692099999316,54.968692099999316,54.968692099999316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.268776799999614,,,,55.25511749999987,55.268776799999614,55.268776799999614,55.268776799999614,55.554737399999794,55.554982599999676,55.568665699999656,55.568665699999656,55.568665699999656,55.86876359999951,55.86876359999951,55.86876359999951,55.854543499999636,55.568665699999656,55.568665699999656,55.568665699999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,20,20,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.86876359999951,,,,55.854923199999575,55.86876359999951,55.86876359999951,55.86876359999951,56.154799199999616,56.155053399999815,56.16879599999993,56.16879599999993,56.16879599999993,56.468718199999785,56.468718199999785,56.468718199999785,56.45454669999981,56.16879599999993,56.16879599999993,56.16879599999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.468718199999785,,,,56.4549236999992,56.468718199999785,56.468718199999785,56.468718199999785,56.75469919999978,56.75495259999934,56.7687120999999,56.7687120999999,56.7687120999999,57.06855929999983,57.06855929999983,57.06855929999983,57.054671699999744,56.7687120999999,56.7687120999999,56.7687120999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,22,22,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.06855929999983,,,,57.055051999999705,57.06855929999983,57.06855929999983,57.06855929999983,57.354770999999346,57.35501809999914,57.36874790000002,57.36874790000002,57.36874790000002,57.66868339999928,57.66868339999928,57.66868339999928,57.65466859999924,57.36874790000002,57.36874790000002,57.36874790000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,23,23,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66868339999928,,,,57.655048599999645,57.66868339999928,57.66868339999928,57.66868339999928,57.95457029999943,57.95482670000001,57.96856079999998,57.96856079999998,57.96856079999998,58.26859699999932,58.26859699999932,58.26859699999932,58.25471359999938,57.96856079999998,57.96856079999998,57.96856079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,24,24,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.26859699999932,,,,58.25507999999991,58.26859699999932,58.26859699999932,58.26859699999932,58.55473359999996,58.55498989999978,58.568796999999904,58.568796999999904,58.568796999999904,58.86872839999978,58.86872839999978,58.86872839999978,58.85461309999937,58.568796999999904,58.568796999999904,58.568796999999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,25,25,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.86872839999978,,,,58.854995799999415,58.86872839999978,58.86872839999978,58.86872839999978,59.15462209999987,59.15487469999971,59.168799999999464,59.168799999999464,59.168799999999464,59.46863349999967,59.46863349999967,59.46863349999967,59.454701399999976,59.168799999999464,59.168799999999464,59.168799999999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,26,26,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.46863349999967,,,,59.45507169999928,59.46863349999967,59.46863349999967,59.46863349999967,59.75458789999993,59.75484299999971,59.768838199999664,59.768838199999664,59.768838199999664,60.068704599999364,60.068704599999364,60.068704599999364,60.054537099999834,59.768838199999664,59.768838199999664,59.768838199999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,27,27,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.068704599999364,,,,60.05490329999975,60.068704599999364,60.068704599999364,60.068704599999364,60.35463869999967,60.35489349999989,60.36869879999995,60.36869879999995,60.36869879999995,60.66866140000002,60.66866140000002,60.66866140000002,60.654621299999235,60.36869879999995,60.36869879999995,60.36869879999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,28,28,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.66866140000002,,,,60.65500179999981,60.66866140000002,60.66866140000002,60.66866140000002,60.9546406999998,60.95488489999934,60.968623099999604,60.968623099999604,60.968623099999604,61.26873869999963,61.26873869999963,61.26873869999963,61.25449389999994,60.968623099999604,60.968623099999604,60.968623099999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,29,29,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.26873869999963,,,,61.254878999999164,61.26873869999963,61.26873869999963,61.26873869999963,61.55447549999917,61.554729899999984,61.56869729999926,61.56869729999926,61.56869729999926,61.86871769999925,61.86871769999925,61.86871769999925,61.85455219999949,61.56869729999926,61.56869729999926,61.56869729999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,30,30,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86871769999925,,,,61.854933899999196,61.86871769999925,61.86871769999925,61.86871769999925,62.15452049999931,62.15477529999953,62.168761599999925,62.168761599999925,62.168761599999925,62.468700599999465,62.468700599999465,62.468700599999465,62.45453879999968,62.168761599999925,62.168761599999925,62.168761599999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.468700599999465,,,,62.454920799999854,62.468700599999465,62.468700599999465,62.468700599999465,62.75458239999989,62.754811199999494,62.76880589999928,62.76880589999928,62.76880589999928,63.068644899999526,63.068644899999526,63.068644899999526,63.05454659999941,62.76880589999928,62.76880589999928,62.76880589999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.068644899999526,,,,63.05492799999956,63.068644899999526,63.068644899999526,63.068644899999526,63.35459589999937,63.354848399999355,63.368672999999944,63.368672999999944,63.368672999999944,63.66872329999933,63.66872329999933,63.66872329999933,63.65447079999922,63.368672999999944,63.368672999999944,63.368672999999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.66872329999933,,,,63.65485139999964,63.66872329999933,63.66872329999933,63.66872329999933,63.95460430000003,63.95485739999913,63.96864779999942,63.96864779999942,63.96864779999942,64.35157329999947,64.35157329999947,64.35157329999947,64.25447359999998,63.96864779999942,63.96864779999942,63.96864779999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,2,2,0,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3425557999999,64.35157329999947,65.75791279999976,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.81820369999969,,65.75814209999953,65.75876289999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.80713469999955,65.81820369999969,65.81820369999969,65.81820369999969,66.0708455999993,66.07106809999914,66.08538429999953,66.08538429999953,66.08538429999953,66.37069299999985,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,3,3,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38540029999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3710532999994,66.38540029999967,66.38540029999967,66.38540029999967,66.66030789999968,66.66100409999945,66.67052879999937,66.67052879999937,66.67052879999937,66.97308099999918,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,3,3,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98594529999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.97369289999915,66.98594529999991,66.98594529999991,66.98594529999991,67.27311729999929,67.27353319999929,67.28556379999918,67.28556379999918,67.28556379999918,67.57090959999914,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,3,3,2,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.58537649999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.57129899999927,67.58537649999926,67.58537649999926,67.58537649999926,67.87104949999957,67.87130739999975,67.8854365999996,67.8854365999996,67.8854365999996,68.17097560000002,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,3,3,2,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18534539999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.17136489999939,68.18534539999928,68.18534539999928,68.18534539999928,68.4710529999993,68.47131179999997,68.48524909999924,68.48524909999924,68.48524909999924,68.77107969999997,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,0,3,3,2,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.78533819999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.77146819999962,68.78533819999939,68.78533819999939,68.78533819999939,69.07415189999938,69.0746436999998,69.08623949999946,69.08623949999946,69.08623949999946,69.3708074999995,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,6,6,0,2.2,-2.2,-2.2,2.2,3.8,-3.8,3.8,-3.8,0,3,3,2,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.38532139999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.37116659999992,69.38532139999916,69.38532139999916,69.38532139999916,69.67078779999974,69.6710266,69.68537930000002,69.68537930000002,69.68537930000002,69.97054630000002,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_3,7,7,0,2.2,-2.2,-2.2,2.2,3.7,-3.7,3.7,-3.7,0,3,3,2,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.98540289999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.97088409999924,69.98540289999983,69.98540289999983,69.98540289999983,70.27110579999953,70.27135689999977,70.2852828999994,70.2852828999994,70.2852828999994,70.57081279999966,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
,8,8,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5852789999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.57117159999962,70.5852789999999,70.5852789999999,70.5852789999999,70.87076669999988,70.8710074999999,70.8853640999996,70.8853640999996,70.8853640999996,,,,,,,,,
